일련번호,시장/마트 번호,시장/마트 이름,품목 번호,품목 이름,실판매규격,가격(원),년도-월,비고,시장유형 구분(시장/마트) 코드,시장유형 구분(시장/마트) 이름,자치구 코드,자치구 이름,점검일자
1719260,227,NC백화점 신구로점,22,오이,1개(200g),1330,21-Dec,"국내산,다다기",2,대형마트,530000,구로구,2021-12-30
1719261,227,NC백화점 신구로점,277,호박,1개(300g),2590,21-Dec,"국내산,논개",2,대형마트,530000,구로구,2021-12-30
1719262,227,NC백화점 신구로점,58,"쇠고기(한우,불고기)",600g,25740,21-Dec,"국내산,한우,앞다리",2,대형마트,530000,구로구,2021-12-30
1719263,227,NC백화점 신구로점,285,돼지고기,600g,14340,21-Dec,"국내산,생삼겹살",2,대형마트,530000,구로구,2021-12-30
1719264,227,NC백화점 신구로점,283,닭고기(육계),1마리(1150g),9900,21-Dec,"국내산,올품,토종",2,대형마트,530000,구로구,2021-12-30
1719265,227,NC백화점 신구로점,171,달걀(10개),10개,4990,21-Dec,"국내산,특란",2,대형마트,530000,구로구,2021-12-30
1719266,227,NC백화점 신구로점,320,달걀(30개),30개,6990,21-Dec,"국내산,알판란",2,대형마트,530000,구로구,2021-12-30
1719267,227,NC백화점 신구로점,144,"조기(국산,냉동)",1마리(15cm),1237,21-Dec,"국내산,냉동,참조기",2,대형마트,530000,구로구,2021-12-30
1719268,227,NC백화점 신구로점,264,"명태(냉동,수입산)",1마리(45cm),5990,21-Dec,"수입산,냉동,러시아",2,대형마트,530000,구로구,2021-12-30
1719269,227,NC백화점 신구로점,254,"오징어(생물,국산)",1마리(30cm),4495,21-Dec,"국내산,생물",2,대형마트,530000,구로구,2021-12-30
1719270,227,NC백화점 신구로점,266,"고등어(생물,국산)",1마리(25cm),4990,21-Dec,"국내산,생물",2,대형마트,530000,구로구,2021-12-30
1719271,222,홈플러스 독산점,305,"사과(부사, 300g)",1개,1290,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719272,222,홈플러스 독산점,306,"배(신고, 600g)",1개,3990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719273,222,홈플러스 독산점,307,배추(2.5~3kg),1개,11000,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719274,222,홈플러스 독산점,308,무(1kg),1개,3990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719275,222,홈플러스 독산점,309,양파(1.5kg망),1개,4000,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719276,222,홈플러스 독산점,310,상추(100g),1개,3490,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719277,222,홈플러스 독산점,311,오이(다다기),1개,1790,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719278,222,홈플러스 독산점,119,호박(인큐베이터),1개,990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719279,222,홈플러스 독산점,58,"쇠고기(한우,불고기)",1등급(600g),55900,21-Dec,농협안심한우,2,대형마트,545000,금천구,2021-12-30
1719280,222,홈플러스 독산점,202,돼지고기(생삼겹살),1등급(600g),22740,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719281,222,홈플러스 독산점,283,닭고기(육계),1마리(1kg),7990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719282,222,홈플러스 독산점,171,달걀(10개),10개,4000,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719283,222,홈플러스 독산점,320,달걀(30개),30개,6990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719284,222,홈플러스 독산점,259,"조기(냉동,국산)",1마리(25cm),2450,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719285,222,홈플러스 독산점,152,"명태(러시아,냉동)",1마리(45cm),4300,21-Dec,러시아,2,대형마트,545000,금천구,2021-12-30
1719286,222,홈플러스 독산점,254,"오징어(생물,국산)",1마리(25cm),3470,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719287,222,홈플러스 독산점,267,"고등어(생물,수입산)",1마리(25cm),4990,21-Dec,노르웨이,2,대형마트,545000,금천구,2021-12-30
1719288,116,홈플러스 시흥점,305,"사과(부사, 300g)",1개,1290,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719289,116,홈플러스 시흥점,306,"배(신고, 600g)",1개,3990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719290,116,홈플러스 시흥점,307,배추(2.5~3kg),1개,11000,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719291,116,홈플러스 시흥점,308,무(1kg),1개,3990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719292,116,홈플러스 시흥점,309,양파(1.5kg망),1개,4000,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719293,116,홈플러스 시흥점,310,상추(100g),1개,3490,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719294,116,홈플러스 시흥점,311,오이(다다기),1개,1790,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719295,116,홈플러스 시흥점,119,호박(인큐베이터),1개,990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719296,116,홈플러스 시흥점,58,"쇠고기(한우,불고기)",1등급(600g),55900,21-Dec,농협안심한우,2,대형마트,545000,금천구,2021-12-30
1719297,116,홈플러스 시흥점,202,돼지고기(생삼겹살),1등급(600g),22740,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719298,116,홈플러스 시흥점,283,닭고기(육계),1마리(1kg),7990,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719299,116,홈플러스 시흥점,171,달걀(10개),10개,4000,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719300,116,홈플러스 시흥점,320,달걀(30개),30개,6900,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719301,116,홈플러스 시흥점,259,"조기(냉동,국산)",1마리(25cm),2450,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719302,116,홈플러스 시흥점,152,"명태(러시아,냉동)",1마리(45cm),4300,21-Dec,러시아,2,대형마트,545000,금천구,2021-12-30
1719303,116,홈플러스 시흥점,254,"오징어(생물,국산)",1마리(25cm),3470,21-Dec,국산,2,대형마트,545000,금천구,2021-12-30
1719304,116,홈플러스 시흥점,267,"고등어(생물,수입산)",1마리(25cm),4990,21-Dec,노르웨이,2,대형마트,545000,금천구,2021-12-30
1719305,114,현대시장,305,"사과(부사, 300g)",1개,1500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719306,114,현대시장,306,"배(신고, 600g)",1개,4000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719307,114,현대시장,307,배추(2.5~3kg),1개,10000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719308,114,현대시장,308,무(1kg),1개,3500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719309,114,현대시장,309,양파(1.5kg망),1개,4000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719310,114,현대시장,310,상추(100g),1개,3500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719311,114,현대시장,311,오이(다다기),1개,2000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719312,114,현대시장,119,호박(인큐베이터),1개,990,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719313,114,현대시장,58,"쇠고기(한우,불고기)",1등급(600g),56500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719314,114,현대시장,202,돼지고기(생삼겹살),1등급(600g),23800,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719315,114,현대시장,283,닭고기(육계),1마리(1kg),8000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719316,114,현대시장,171,달걀(10개),10개,4300,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719317,114,현대시장,320,달걀(30개),30개,7000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719318,114,현대시장,260,"조기(냉동,수입산)",1마리(25cm),3000,21-Dec,중국산,1,전통시장,545000,금천구,2021-12-30
1719319,114,현대시장,152,"명태(러시아,냉동)",1마리(45cm),4500,21-Dec,러시아,1,전통시장,545000,금천구,2021-12-30
1719320,114,현대시장,254,"오징어(생물,국산)",1마리(25cm),3500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719321,114,현대시장,266,"고등어(생물,국산)",1마리(25cm),5000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719322,115,남문시장,305,"사과(부사, 300g)",1개,1500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719323,115,남문시장,306,"배(신고, 600g)",1개,4000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719324,115,남문시장,307,배추(2.5~3kg),1개,10000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719325,115,남문시장,308,무(1kg),1개,3500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719326,115,남문시장,309,양파(1.5kg망),1개,4000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719327,115,남문시장,310,상추(100g),1개,3500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719328,115,남문시장,311,오이(다다기),1개,2000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719329,115,남문시장,119,호박(인큐베이터),1개,990,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719330,115,남문시장,58,"쇠고기(한우,불고기)",1등급(600g),56500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719331,115,남문시장,202,돼지고기(생삼겹살),1등급(600g),23800,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719332,115,남문시장,283,닭고기(육계),1마리(1kg),8000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719333,115,남문시장,171,달걀(10개),10개,4300,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719334,115,남문시장,320,달걀(30개),30개,7000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719335,115,남문시장,260,"조기(냉동,수입산)",1마리(25cm),3000,21-Dec,중국산,1,전통시장,545000,금천구,2021-12-30
1719336,115,남문시장,152,"명태(러시아,냉동)",1마리(45cm),4500,21-Dec,러시아,1,전통시장,545000,금천구,2021-12-30
1719337,115,남문시장,254,"오징어(생물,국산)",1마리(25cm),3500,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719338,115,남문시장,266,"고등어(생물,국산)",1마리(25cm),5000,21-Dec,국산,1,전통시장,545000,금천구,2021-12-30
1719339,22,이마트 여의도점,28,사과,1개(300g),1596,21-Dec,국내산 5개 7980원 ,2,대형마트,560000,영등포구,2021-12-30
1719340,22,이마트 여의도점,27,배,1개(600g),2780,21-Dec,국내산 5개 13900원 ,2,대형마트,560000,영등포구,2021-12-30
1719341,22,이마트 여의도점,26,배추,1포기(2kg),4980,21-Dec,국내산,2,대형마트,560000,영등포구,2021-12-30
1719342,22,이마트 여의도점,25,무,1개(1kg),1320,21-Dec,국내산 ,2,대형마트,560000,영등포구,2021-12-30
1719343,22,이마트 여의도점,24,양파,1망(1kg),3480,21-Dec,국내산,2,대형마트,560000,영등포구,2021-12-30
1719344,22,이마트 여의도점,23,상추,100g ,1720,21-Dec,국내산 친환경 150g 2580원,2,대형마트,560000,영등포구,2021-12-30
1719345,22,이마트 여의도점,22,오이,1개(150g),1196,21-Dec,국내산 백오이5개 5980원 ,2,대형마트,560000,영등포구,2021-12-30
1719346,22,이마트 여의도점,312,애호박,1개(200g),2180,21-Dec,국내산 ,2,대형마트,560000,영등포구,2021-12-30
1719347,22,이마트 여의도점,278,쇠고기,1근(600g),38280,21-Dec,한우1+등급 100g 6380원 ,2,대형마트,560000,영등포구,2021-12-30
1719348,22,이마트 여의도점,285,돼지고기,1근(600g),15480,21-Dec,국내산 삼겹살 100g 2580원 ,2,대형마트,560000,영등포구,2021-12-30
1719349,22,이마트 여의도점,18,닭고기,1마리(1kg),6480,21-Dec,하림 무항생제 ,2,대형마트,560000,영등포구,2021-12-30
1719350,22,이마트 여의도점,171,달걀(10개),10개 ,3980,21-Dec,특란 ,2,대형마트,560000,영등포구,2021-12-30
1719351,22,이마트 여의도점,320,달걀(30개),30개,6480,21-Dec,특란 ,2,대형마트,560000,영등포구,2021-12-30
1719352,22,이마트 여의도점,259,"조기(냉동,국산)",1마리(15cm),990,21-Dec,국산 참조기 ,2,대형마트,560000,영등포구,2021-12-30
1719353,22,이마트 여의도점,264,"명태(냉동,수입산)",1마리(35cm),4980,21-Dec,러시아,2,대형마트,560000,영등포구,2021-12-30
1719354,22,이마트 여의도점,254,"오징어(생물,국산)",1마리(40cm),7380,21-Dec,국산 생물 ,2,대형마트,560000,영등포구,2021-12-30
1719355,22,이마트 여의도점,268,"고등어(냉동,국산)",1마리(30cm),4880,21-Dec,국산 해동 ,2,대형마트,560000,영등포구,2021-12-30
1719356,21,홈플러스 영등포점,28,사과,1개(300g),1300,21-Dec,국내산 ,2,대형마트,560000,영등포구,2021-12-30
1719357,21,홈플러스 영등포점,27,배,1개(600g),3990,21-Dec,국내산 ,2,대형마트,560000,영등포구,2021-12-30
1719358,21,홈플러스 영등포점,26,배추,1포기(2kg),4290,21-Dec,국내산 ,2,대형마트,560000,영등포구,2021-12-30
1719359,21,홈플러스 영등포점,25,무,1개(1kg),1890,21-Dec,국내산 ,2,대형마트,560000,영등포구,2021-12-30
1719360,21,홈플러스 영등포점,24,양파,1망(1kg),3990,21-Dec,국내산,2,대형마트,560000,영등포구,2021-12-30
1719361,21,홈플러스 영등포점,23,상추,100g,995,21-Dec,국내산 적상추 200g 1990원 ,2,대형마트,560000,영등포구,2021-12-30
1719362,21,홈플러스 영등포점,311,오이(다다기),1개(150g),1163,21-Dec,국내산 다다기오이3개 3490원 ,2,대형마트,560000,영등포구,2021-12-30
1719363,21,홈플러스 영등포점,312,애호박,1개(200g),2290,21-Dec,국내산 ,2,대형마트,560000,영등포구,2021-12-30
1719364,21,홈플러스 영등포점,278,쇠고기,1근(600g),37680,21-Dec,한우1등급 100g 6280원 ,2,대형마트,560000,영등포구,2021-12-30
1719365,21,홈플러스 영등포점,285,돼지고기,1근(600g),17940,21-Dec,국내산 삼겹살 100g 2990원 ,2,대형마트,560000,영등포구,2021-12-30
1719366,21,홈플러스 영등포점,283,닭고기(육계),1마리(1050g),7990,21-Dec,토종닭 ,2,대형마트,560000,영등포구,2021-12-30
1719367,21,홈플러스 영등포점,171,달걀(10개),10개,4300,21-Dec,신선특란 ,2,대형마트,560000,영등포구,2021-12-30
1719368,21,홈플러스 영등포점,320,달걀(30개),30개,6990,21-Dec,특란 ,2,대형마트,560000,영등포구,2021-12-30
1719369,21,홈플러스 영등포점,136,"조기(국산,생물)",1마리(18cm),1190,21-Dec,국산 참조기 ,2,대형마트,560000,영등포구,2021-12-30
1719370,21,홈플러스 영등포점,264,"명태(냉동,수입산)",1마리(35cm),3490,21-Dec,러시아 ,2,대형마트,560000,영등포구,2021-12-30
1719371,21,홈플러스 영등포점,256,"오징어(냉동,국산)",1마리(35cm),3990,21-Dec,국산 해동 ,2,대형마트,560000,영등포구,2021-12-30
1719372,21,홈플러스 영등포점,268,"고등어(냉동,국산)",1마리(35cm),4990,21-Dec,국산 해동 ,2,대형마트,560000,영등포구,2021-12-30
1719373,20,영등포전통시장,28,사과,1개(300g),1500,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719374,20,영등포전통시장,27,배,1개(600g),3500,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719375,20,영등포전통시장,26,배추,1포기(2kg),5000,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719376,20,영등포전통시장,25,무,1개(1kg),2500,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719377,20,영등포전통시장,24,양파,1망(1.8kg),4500,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719378,20,영등포전통시장,23,상추,100g ,1500,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719379,20,영등포전통시장,311,오이(다다기),1개(150g),1000,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719380,20,영등포전통시장,312,애호박,1개(200g),2500,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719381,20,영등포전통시장,278,쇠고기,1근(600g),37680,21-Dec,한우 설도 1등급 100g 6280원 ,1,전통시장,560000,영등포구,2021-12-30
1719382,20,영등포전통시장,285,돼지고기,1근(600g),13080,21-Dec,국내산 삼겹살 100g 2180원 ,1,전통시장,560000,영등포구,2021-12-30
1719383,20,영등포전통시장,18,닭고기,1마리(1kg),7000,21-Dec,국내산 ,1,전통시장,560000,영등포구,2021-12-30
1719384,20,영등포전통시장,171,달걀(10개),10개,3800,21-Dec,특란 ,1,전통시장,560000,영등포구,2021-12-30
1719385,20,영등포전통시장,320,달걀(30개),30개,8000,21-Dec,특란 ,1,전통시장,560000,영등포구,2021-12-30
1719386,20,영등포전통시장,259,"조기(냉동,국산)",1마리(15cm),1250,21-Dec,국산 참조기 ,1,전통시장,560000,영등포구,2021-12-30
1719387,20,영등포전통시장,152,"명태(러시아,냉동)",1마리(35cm),5000,21-Dec,러시아산 ,1,전통시장,560000,영등포구,2021-12-30
1719388,20,영등포전통시장,254,"오징어(생물,국산)",1마리(35cm),5000,21-Dec,국산 생물 ,1,전통시장,560000,영등포구,2021-12-30
